product,review_title,review_rating,review_text
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Quality!,5,"This is definitely thicker than most Hanes hoodies. I just wear them around my house when it's chilly, but this is thick and comfy. I could easily wear this outdoors camping, working or whatever. It's a quality sweater for sure. It just arrived-haven't washed it yet. The pockets are shallow, btw. My cell phone falls out when I bend down."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Pockets are too small,4,I like generous sleeve length.  I like the heavier weight cotton.  Zipper works great.  BAD: Pockets far too small to safely carry a pair of eye glasses and certainly not a smart phone.  Full sized pockets might have cost the company 5 cents more - nutty oversight on their part.
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,"Great Hoodie, But Dryer Beware",4,"Standing at over 6 feet and under 200 pounds, when this hoodie arrived it was a little baggy.  After a wash/dry, it shrunk down to my fit.  I would not put it in a dryer a second time however, as it may shrink to be too small.  I’ve been, and would recommend, air drying it in order to maintain its size.  Otherwise, the color is great and it’s plenty warm."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Comfy!,5,"5’8”, ~135-140 lbs, I usually wear men’s size small but I ordered a medium because I wanted it baggy. Fits exactly how I wanted! Nice and thicc to keep you warm, I’m definitely gonna be using this this winter. I mean, yeah, it definitely is a cotton jacket, not much else to say besides that it’s great quality!"
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Perfect Hoodie for fall,5,"This is THE perfect hoodie, I was looking for one for myself for a couple years, the womens ones just were not cutting it for what I was looking for, a longer, bit roomy fit etc-- this men's hoodie did it.  So much so that when my hubby saw it he had me order one for him too!"
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Runs very large,4,"It seems OK for the price.  Some dangling threads needed to clean up.  Cheap fabric feel.  But for the price it is OK and warm.IT runs WAY LARGE.  The sizing charts states to buy a large for 42-44 inch chest.  I have a 44 inch chest, and this is like a hot air balloon on me.  I'm worried that the medium will be too large, but I'm going to try it."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,"Comfortable, capable, and they hold up really well.",5,"I have 2 of these now, and a pull-over version from the same line.They are exactly what a hoodie should be and while they look good with a pair of jeans, they absolutely shine as real gym gear.I wear one almost every day I'm in the gym. The fabric washes well, hang drys quickly, and doesn't easily develop odors.I can wear one to the gym a couple of times without smelling like it, as long as it doesn't get banished to the bottom of the gym bag in between."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,"Comfortable, light weight yet sturdy, good for daily wear",5,"Great product for the price: simple, sturdy, light weight hoodie with standard quality zipper, somewhat baggy sleeves but cuffs are nicely fitted so sleeves don't creep down onto your hands, fairly deep pockets for a hoodie.  Would definitely purchase again."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,It is not heavyweight for Northern climates,2,"I wanted a heavyweight, fleeced hoodie for my husband.  I ordered these hoodies.  They are well made and are comfortable but they are not heavyweight by my standards.  They are lightweight and would probably work real well for moderate weather use."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Check your garment for defects!,4,"Nice jacket but had to return it twice. The first one had a small hole in the sleeve, the replacement had pink dye on the jacket. Nice jacket but I have no luck in purchasing it. I gave up. Waited a few months and ordered the red one it had no defects or holes. Just check it before keeping it."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Not heavyweight material. CHEAP AND THIN FABRIC,1,"Ordered small black.  It was 90%cotton 10%poly but it was thin and cheap feeling, not heavyweight at all.  Didn’t bother keeping it because I highly suspect that it will pill and shrink like my other Hanes hoodies after a couple wears and washes. Not worth $10-20.  There are much better hoodies that are actually heavyweight and higher quality for a few $ more."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Great medium hoodie jacket,5,"Got mine today fits great. Thru it in the washer then dryer. Nice quality, thick material seems nice. I'm going to order another one. I was at Target looking for a medium jacket and after looking around I had to ask a sales gal if they have more jackets. She replied no the spring line is coming soon so what is left is going on sale soon. The selection was terrible, spring line, it's the middle of January.  So just be happy Amazon has a great selection in stock for great prices. I didn't have to take several hours and go to stores,  instead I went online to Amazon, ordered what I wanted, got here in 2 days. Problem sovled."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Not too bulky or heavy,5,"My husband has low hemoglobin & is always cold in the house. I have bought 3 of them, I wash & dry them on warm, no shrinking. They aren't bulky, he loves them! I bought a 3 X which is what he wears in other clothes. It fits great. Not too heavy or bulky."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Hanes Men's Full Zip Ultimate Heavyweight Fleece Hoodie,4,Husband likes this hoodie as I purchased it in his favorite color (green). He doesn't normally wear jackets (until it snows) but with cooler weather coming soon he thought this would bridge the difference.  The hoodie fits him perfectly and he said it didn't bind his shoulders or arms.
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Hanes Sweatshirt,5,Nice comfortable heavyweight sweatshirt to lounge around in the house.  The sweatshirt shrinkage was minimal being 90% cotton 10% polyester.  I ordered a large having a 44 1/2 in. chest and still had plenty of room when I zipped up the sweatshirt.
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,True to size. 📌,5,Full cut. 📌Beautiful fabric. Unexpected details such as metal reinforcements. This was a gift and I added an iron on patch for my friends favorite team the NY Yankees. He loved it and so did his wife.
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Better than Walmart,4,For reference I am a woman. I should’ve gone down a size since I was ordering a men’s size. But overall the quality seems better than Walmart.
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Pretty Good 🤙🏾,5,"Bought the medium. It pretty much fit as expected for the price range. I'm about 5'6/5'7 at 160ish with a slim athletic build if that helps. It scrunches a bit around the elastic areas (near the waist mostly). Light weight, keeps you warmer than expected, pretty soft and comfy."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Not very good,3,"Thin material. Not soft and fluffy like hoodies usually are when you first buy them, but stiff and scratchy like they are when youve washed them a bunch. Not a horrible hoodie but not a very good one either. Would have returned but it wasn't worth the effort, for $10 it will become a hoodie to wear whenever I dont eant to risk ruining a piece of clothing I actually like."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Well made and great price,5,I wear a ladies medium and bought this in small since it is a men’s size. This is now my favorite hoodie for the gym. It’s the perfect warmth for Texas winters and fits exactly like it should. I struggled to find what I wanted with the selection for women’s hoodies so I’m pleased I found this one. It is a well made hoodie and a great price point.
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,fit and shrinkage,1,"terrible quality. washed once it shriveled up, the zipper cover (side beading) peeled back, looks like lips now. pockets are too small for my hands. This is not the Hanes quality I am used too.  purchased a xl.. at 6'1"" 215lb"
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Major shrinkage.,3,Significant shrinkage in the wash. I bought 2 sizes larger than I usually wear because I expected some shrinkage and I really wanted an oversized hoodie. It shrank all the way down to my actual size. What’s worse is that the zipper didn’t shrink (of course) so now the zipper ripples and puckers really badly.
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Good warm zip up,4,"I ordered both this sweater and the ecosmart hoodie, both in Large. I am a 5'4 female and usually wear a women's L/XL. The L was a little bit too long and baggy for my taste, I much preferred the fit of the ecosmart so I will be returning this one. Otherwise, the sweater is very warm. It is slightly thicker and warmer than the other but not a major difference. Very soft fleece inside but not super thick fluffy/wooly. Great purchase if the fit works for you and you are looking for a no thrills warm zip up."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Size is HUGE,2,Order 1 size down . I normally wear xl for a little extra room and comfort for a hoodie but dang this thing is MASSIVE I’m sure the large would be big on me still . I ripped off the tag already otherwise I would exchange for something smaller
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,"TOO BIG., XXL Chest was 58"" NOT 52""",3,"INCORRECT Chest Measurements on Website or., the  Item was a "" Previously-Returned"" Item that someone STRETCHED., I Measuremented across the CHEST as 56"" - 58""...NOT the 52"" that's listed on Website Description..RETURNED For an XL"
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,"Super soft, heavy, and great for cold classrooms!",5,"Exactly what I was looking for to use in school.  I am usually not cold-natured, but my classes and office are all in cold buildings/ classrooms... so I knew I needed something that would be easy to care for and carry around while staying busy at school.  I got it oversized and it feels great!  Very thick, perfect for cold classrooms or individuals who are cold-natured, and great for both men and women."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,I own 3,5,"I wear this to the gym and love it. It's thick and just the right amount of warmth for me. A pity that the stitches by the wrist have become undone with some relatively light usage. For the price, I'll fix it myself and keep these for a good long time."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Teenager is happy,5,"Purchased for my teen daughter because apparently these are a fashion thing now? She loves it and has only taken it off to wash it. It’s comfortable, soft, and warm. Very happy with this purchase. I may even get myself one now."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Cotton Hoodie Great For Family Tie Dye!,5,Perfect for Tie Dye Night With The Family! These are the finished projects for my Husband and I. I’m 5’8” 190 and I ordered the Large and it fits Great! My Husband is 5’10” and around 260 and He ordered the 2 xl and fits great!
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Not a heavyweight hoodie!,3,"1st of all, this is not a heavyweight hoodie at all!!!!!!! It's very light weight!!!!!!!!!!!!!! I was a little worried about size from what I read in the review's, I'm 5'11 165 lbs and the large fits me perfect.. Not baggy at all well maybe just a smig in the arms lol .. Again people this hoodie is not ment for being out side in the winter..this hoodie is perfect for spring weather..def a buzzkill!! Should of figured because of the prize... If They actually said lightweight hoodie I would give it 5 stars Since its  the opposite of  a heavy hoodie they get 3 stars.."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Great Fit From A Great Brand,5,"I really needed a new hoodie, this one replaced two cheap hoodies I bought at Walmart. It does surprisingly well in keeping cool Spring wind gusts from penetrating the jacket. Arm length excellent, very roomy hood, nice color blue. No complaints here."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Perfect - until I washed them.,2,"I loved the thickness and overall quality....But, I went to wash them and the length shrunk on them. They are now way shorter than I would like or use. It wasn't worth the trouble of returning them so I will unfortunately just lose the money paid for them and find someone that might be able to use them. Very disappointed."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Lightweight Full Zip Hoodie - NOT HEAVYWEIGHT,3,"NOT Heavyweight, but well constructed. If it was as heavy as described I would have gladly gave it 5 stars, bought more and even been willing to pay more. So WHY don’t they offer it like that?"
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Very comfortable,4,"Excellent hoody, fit very well, 3XL without being super baggy like a tent, one person said made me look slimmer so that is always a bonus.Only draw back was the zipper is a regular, blue jean type zipper, I like a bigger, more robust zipper.  I find the bigger zippers work more smoothly."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Not High Quality,3,"Fit was good, until I washed it. Shrank a bit, but the main issue is after I washed it, a hole large enough to put your finger through developed at the seam where the cuff meets the sleeve. Only had it for a few days and had light use. Had to wash it cuz we crash landed in a lettuce field when we landed our hot air balloon ride. If that was what caused the hole, I wouldn’t be writing this review. But it happened when I washed it, so that’s pretty poor quality."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Cost Effective,4,It is worth its price in my opinion. It is quality enough without a ridiculous price tag. The only cause for alarm is that it shrinks/warps in the wash (SO WASH IT COLD UNLIKE I DID)
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Hoodies are enough with layering here in Pensacola,5,I love these hoodies. They are inexpensive and can be used for most winter days. I live in the Florida panhandle so winters are not very severe. When a storm blows in it gets cold but most days the hoodies are enough . You have to wear layers underneath but having 3 or 4 in different colors is enough 75%of the yime.
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Great for Fall Weather,5,"Here in Arizona, fall weather varies from the 90s to the thirties on a day to day basis. This hoodie is light enough to wear, open, in the 60s and warm enough for the 30s when zipped up.Medium weight and very comfortable."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Great Black Sweatshirt,5,"Everyone of course wears these to death, and I was looking for a replacement for my trusty but far-too-worn fruit of the loom version. I was a little leery to change brands, but this baby is great. I can't speak for what the other colors are like, but this is the one you want in terms of fabric, size and feel."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,It's still comfortable but I feel quite tight,3,"I could rate a bit higher but there is no 3.5 stars rating. It is fair warm against chilling weather. It is not meant for freezing weather. I will not hold this jacket against that. I do think it's around 50 degrees. However, my major problem with this product is that it shrinks a lot. Especially around shoulders and sleeves. It's still comfortable but I feel quite tight. Order at least one size larger than you normally wear."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,It fits like a box.,3,I have worn a few of these over the years. Hence the reason I bought online and not in walmart where I could try it on. It doesn't seal at the bottom around your waste it seems to be shaped around the body model of an umbrellas top.
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Two BIG Thumbs Up!!!,5,"I love it!!!  I use this premium (heavy) XXL to layer over my XL hoodie, for extra warmth, when needed, or removed when they’re too warm when combined.  I also like the economy (lite) hoodie for when it’s not too cold.  Oh, and I just LOVE-LOVE-LOVE the metal zippers!!!  I can’t stand nylon zippers!!!Two BIG thumbs up for Hanes hoodies!!!"
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Small is a large!,3,"Bought a small for my son.  With every other hoodie that I've bought for him on Amazon, a men's small with a high percentage of cotton could be washed in hot water and it would end up the perfect size for him.  But this one was huge!  Larger than a men's medium.  And it's listing on Amazon said it was 90 percent cotton, but this one was only 69 percent cotton.  So we tried washing it in hot and drying it on high several times, but it ended up being mine!"
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Absolutely stylish,5,"Brought this hoodies zip up shirt for my son for Christmas. His eyes almost fell out of his eyesocket. From being so excited on how it fit, and the softness of the jacket when he comes home I told him to pick out more because he wants to have different colors. I did a good job picking it out for him👌🏽👌🏽Well done on the quality and the price👌🏽"
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,"super soft, thick fleece",5,"I'm another small woman who likes chunky hoodies, and this is a good fit. A fit tailored for a woman would probably be a little shorter in the overall length, but it's not weirdly long. Great for layering, wonderful weight -- I've been looking for a red fleece that didn't break the bank or display a company or team logo, and this one is perfect."
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,buy 10 of them!,5,Folks! A miracle has occured!  I love love love these hoodies! They are perfect! Rarely does this ever happen. I get to keep an item that i actually ordered because it is what it says it is.I ordered 3 and they were economical and perfect.Ty ty ty ty ty!
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,90/10 Heavyweight Hoodie,5,Exactly what I wanted.  This Sweat Jacket is a 90% cotton/10% poly blend which hopefully means that it will not pill.  The feel is soft but heavyweight.  Also the hood is lined.  Fit is correct for size.
Hanes Men's Full Zip Ultimate Heavyweight Hoodie,Not really heavyweight ... deep navy is on the lighter shade of blue side.,3,"Just received this sweater today. First the color Deep Navy is not that dark, it's more on the lighter blue side. If you're expecting the New York Yankees navy blue this is not it. Second this sweater is advertised as heavyweight which is far from it. It's midweight at best. I paid $10.99 for it so I'll keep it."
Mastermind - Men's Leather Motorcycle Jacket,Great Piece Of Leather,5,"I have worn the Harley Davidson version of this jacket since the early 90's. This jacket is a serious upgrade from that jacket. The inside pockets are HUGE, which my older one doesn't have. I love how the pockets on the front vents is closed with a zipper. My old jacket uses a long strip of Velcro to keep the pockets closed when venting, which feels a LOT less secure. And this leather is so supple, much more luxuriant. And my old jacket doesn't have options for padding (I am going to pad this new jacket UP!)  I am 51 years old...6' 250lbs and I wanted a leather that will double as an outer layer for the winter months, so I ordered a size up (3XL) and I hit it out of the park with this jacket. Perfect sizing all around. Sleeves aren't too long, torso length is just the right length, roomy enough for layering, and this jacket looks amazing on me. Perfect!  There are a lot of nice touches to this jacket, the angle of the sleeve cuffs protects the outer edge of my hand, almost up to the bottom pinky knuckle and the cuff zippers go up the front of my wrists and into the center of the palm, providing a LOT of protection for when I fall on my ass an reach out with my hands to break the fall. My older jacket doesn't do that. Very smart design.  I love how anonymous it is. All the snaps and zippers are blank. My old jacket has Harley Davidson markings on all of that (I have never owned a Harley). This is a gorgeous, well thought out, luxuriant, attractive jacket. I am now an intelligent looking, sophisticated - man about town."
Mastermind - Men's Leather Motorcycle Jacket,A great choice for me...,5,"I was shopping for more than a year trying to decide what style of leather jacket, what manufacturer, and what size. I decided on this jacket, which is a nice combination of off-center zippers on traditional motorcycle jackets and the centered zippers of ""café"" styles. Also in my research I became convinced of the quality of jackets from First Mfg. over other brands. But I was not so sure about the third issue (size). Every manufacturer seems to have its own way of sizing, so it's a bit of a coin toss (if coins had ten sides). Fortunately, I trusted the chart posted for this jacket, which meant ordering the size of all my shirts and jackets—XXL—and it fits perfect! I think most buyers can trust the size chart here.The quality is there. The leather is heavy and should provide plenty of warmth and protection. The leather also feels soft enough that it doesn't need any breaking-in, though I expect it will become even softer with wear and develop a nice patina. The lining is the typical type and seems well made with quality fabric. The zip-out features are well thought out, with two snap tabs in each sleeve to hold it in place, and it zips in and out with little fuss. It provides an extra layer of warmth with very little bulk. Even the gun pockets will come in handy, though not for guns. Finally, the sleeves have the extra length for reaching the handlebars, but not ridiculously long when not riding, and the length of the coat itself is perfect, reaching just enough below my belt to give cover when sitting in the saddle.Living in western New England, this will jacket will be much appreciated on cool fall and early-spring days, as well as on those beautiful winter days when it warms up enough to ride and on my longer rides to Montréal and Maine."
Mastermind - Men's Leather Motorcycle Jacket,Great Jacket,5,"My biggest concern when buying this coat was the sizing.  I have been looking for a good leather coat at local retail shops for a few months, but couldn't find anything that fit.  I am pretty large, wearing tshirts at 2XL, but any coat I tried on (even if it was listed at 5X) was too tight for me, especially around the shoulders.  After looking at the other reviews here and measuring myself with a tape measure from my garage, I determined 2XL should work, but 3XL would be a better choice so I bought the 3XL.  It arrived today and I tried it on right away, and it fits great.It is heavier and warmer than I was expecting, but there is a removable inner liner to help reduce that a bit.  The tradeoff is that it is a bit uncomfortable on the skin without the liner, but I expect that I'll get used to that in short order.This coat has A LOT of pockets and other zippers to allow/block air flow.  I don't think I'll be able to find them all.  There are tons of places to store things in the jacket and zip them up securely.  Overall, it seems to be a really good jacket and is worth at least twice the price I paid for it."
Mastermind - Men's Leather Motorcycle Jacket,Excellent quality leather,5,Very nice jacket. This is a heavy weight riding jacket yet it seems to have enough ventilation to still be comfortable in warmer weather.  I haven't used it in warm weather yet so we will see how it works in a Tennessee sumer soon. I couldn't be happier with this jacket so far. Great quality and more features than any riding jacket I have ever owned in my 37 years of riding.
Mastermind - Men's Leather Motorcycle Jacket,Great Leather Motorcycle Jacket,5,Great motorcycle jacket for the price. Excellent workmanship and high quality. Why spend hundreds more? This jacket is made of high grade leather. Sizing is a little small. I wear a 2XL but ordered a 3XL and am glad that I did. The 3XL fits me perfectly. I recommend ordering one size up. The zippered air vents in the front and back make it comfortable to wear the jacket when riding on warmer days. I highly recommend this jacket.
Mastermind - Men's Leather Motorcycle Jacket,Sizing,5,To have a good look at the sizing chart I'm 175lb and 6ft with a 42in chest and a size small fits me snug. I have not had any problems with the overall quality of the jacket but I'll update this review if I do. I'm pretty sure these leather jackets were fitted for people who are avid beer drinkers because the mid-section is more round shaped than tapered and the small fits people who are usually a medium or a large but it still looks good. 10/10 would buy from again!
Mastermind - Men's Leather Motorcycle Jacket,Incredible jacket,5,Was worried about ordering without try the jacket on but the size chart was perfect. I am 6ft 235lb and the body was snug without being tight and the sleeves long enough to fit my “ape arms”. A really nice jacket that feels like it will last for decades
Mastermind - Men's Leather Motorcycle Jacket,Great jacket.,5,"You get what you pay for. This jacket is well worth it. Very comfortable and looks great. Plenty of big pockets and the vents really work well. I ordered a large but was swimming in it. The med fits me perfectly. I'm 6' 1"" about 195lb and always have trouble finding jackets that are long enough to the waist and sleeves but this 1 fits well."
Mastermind - Men's Leather Motorcycle Jacket,GREAT JACKET!!,5,Have owned the jacket for about two months. Put about 1k miles on the bike while wearing the jacket during that time. So far couldn't be happier.Definitely keeps you protected from the wind and warm in the crazy fall Ohio weather. I always go with layers so I can adjust to the temperature. In warmer weather removing the liner and opening the vents helps with temp regulation. I would say this jacket it best suited for cooler weather but can work in the warm stuff if needed.Luckily I haven't tested the jacket's crash/abrasion protection qualities yet. Have no plans to either.
Mastermind - Men's Leather Motorcycle Jacket,STINKS TO HIGH HEAVEN!!!,3,"Today is the first day that I wore the jacket.  I was looking forward to that great tanned leather smell.  Nope, is smells like a fish market.  I like the jacket but the odor is nasty.  Now what I do???"
Mastermind - Men's Leather Motorcycle Jacket,Don't buy it,1,"The jacket doesn't fit well , too big for the size, I request the company to return and they ask me to pay for the return plus 20% restock fee , be aware this is just another company ripping off the customers . Pay $200 for the jacket and will pay more than $100 to send it back plus the restock fee."
Mastermind - Men's Leather Motorcycle Jacket,Wrong size,1,The jacket is heavy but looks good. Unfortunately it is not true to size and was too small. My husband wears 5xl but in jackets he gets a bigger size and the 6xl was too small in the shoulders.
Mastermind - Men's Leather Motorcycle Jacket,Good jacket--terrible zippers.,3,"I'm not sure how much the manufacturer saved by cheaping out on the zippers, but it's a real shame they did.  The zippers are all plastic with painted alloy pulls.  My third time wearing the jacket I was pulling the wrist zipper closed and the pull split in half. (see picture above).  I'm contacting Amazon for a solution.  Without the zipper the jacket is virtually useless.  A motorcycle jacket should really have steel zippers."
Mastermind - Men's Leather Motorcycle Jacket,First Mnaf. Mastermind Cruising Jacket,5,"Well made and somewhat supple leather. As Soon as you receive it, condition the leather and you will be Very Pleased. Lots of storage and feels like it's going to last for a years or at least until I expire."
Mastermind - Men's Leather Motorcycle Jacket,Worth what you pay for!,5,"This is my first leather jacket and I couldn’t be more happy with the quality and comfort of this one. Definitely a big purchase, but in my case it was worth the investment. I read the reviews of this product trying to find out what size to get and in my case I am 5’11 around 185 lbs. pretty athletic and I ordered a large and it fits great."
Mastermind - Men's Leather Motorcycle Jacket,"Yeah, this is the one to buy!",5,"I've been trying to find a replacement leather for 6 months now, this is the only one that's even close to the quality I'm used to.  Very heavy, fits great (XXL size was right on with what the chart says) and even comfortable in the arms.  This is NOT a casual jacket; this is a serious piece of outerwear."
Mastermind - Men's Leather Motorcycle Jacket,A little pricey,5,Nothing
Mastermind - Men's Leather Motorcycle Jacket,top notch leather,5,"top notch leather. soft, heavy, and thick. while not being overkill. i wear a large vest in this brand but the large coat is a little big in the chest for me. im 5ft11in 180lbs"
Mastermind - Men's Leather Motorcycle Jacket,Best riding jacket!,5,"If you can find one, get it! These are hard to come by"
Mastermind - Men's Leather Motorcycle Jacket,Amazing,5,What a beautiful leather jacket. I didn’t expect as much from previous jackets and I’m impressed!
Mastermind - Men's Leather Motorcycle Jacket,Great jacket,5,"While I was put off at first by the price, this jacket had the features that I wanted. I definitely made the right decision! The ability to carry a lot of items in the jacket with its many pockets saves me from having to dip into my saddlebags for the small items I often carry. The quality is truly top-shelf and I am sure I will get at least a decade out of it. Very pleased and I would certainly buy from these folks again."
Mastermind - Men's Leather Motorcycle Jacket,Does the job... But... Eh...,3,"Like most people, I had a hard time with sizing. I'm 6'2"" but my torso is short and wide. The XL gives me just the right amount of room... Until I sit on my bike, then it seems like an XXL. It pushes up into my neck and makes riding uncomfortable. I've been riding in 35-40 degree weather for about a week and it does keep me very warm. The vents/pockets combo on the front does seem a little complicated, but having so much space for your stuff is a plus. Also, after reading other posts, I tried to be very delicate with the cuff zippers, but it didn't seem to matter. Two days after the return period expired, both zippers came off. It's almost like they were designed to do so."
Mastermind - Men's Leather Motorcycle Jacket,Go 1 size larger,5,"This is a good heavy leather jacket. Has large zipper vents on the front and the back for the hot days.  I went 1 size larger after reading the reviews and am happy that I did that.  Haven't had a chance to ride in it yet, but I'm confidant that this leather jacket will have years of use behind it before it wears out or I get to fat to wear it:)"
Mastermind - Men's Leather Motorcycle Jacket,Amazing looking jacket,5,"Great quality, design and features. Totally love it."
Mastermind - Men's Leather Motorcycle Jacket,"High Quality leather MC Jacket,",5,This Leather MC jacket is for bikes in the Harley Davison group for flying high and riding long. It's vented when riding through the back vents closed by zippers. This also meets in my opinion the Cal DMV safety requirements. I haven't tried wearing it in 95 degree weather but I will soon. Itf you want a very good Jacket this is it.
Mastermind - Men's Leather Motorcycle Jacket,Wonderful!!!,5,"Great Leather jacket!! I bought this jacket for my husband for his birthday. It was a little small when he tried it on, so I sent it back for an exchange. Great customer service and a fast replacement!  My husband loves this coat!  Great quality!  Great price! Great service!!  Thank you!!!"
Mastermind - Men's Leather Motorcycle Jacket,Nice but cheap fixture,5,"Very nice jacket, great fit,many pockets and indeed supple as described by others. Only problem I had is with a finger tab on one of the sleeve zippers and am expecting more as they are made of a cheap pot metal that broke. I am surprised that such a high quality jacket would have something that poor on it. I will have to get a small fob with a snap link or split ring like those found on key chains to put on the zipper traveler so that I can open and close the zipper"
Mastermind - Men's Leather Motorcycle Jacket,Greatest leather jacket ever!!!!,5,"Guys I gotta say this is just perfect, far beyond my expectations. Nice leather, great piece of work! the only thing go one size up. I'm 6 feet 210 lbs, I got the XL and it fits perfectly. Really nice feel wearing it, it will surely last for years. I had been checking and checking here in amazon for hours different models of leather jackets but definetely this is the one!!"
Mastermind - Men's Leather Motorcycle Jacket,Strange pocket design,3,"This is a very heavy, thick leather jacket, but the front pockets are very complicated. Unsnapping the pocket flap, and then unzipping the vent allows the front to 'peel back', allowing you to unzip the mesh and thereby access two interior pockets and a elastic cord whose purpose escapes me. You cannot access these hidden pockets from the interior of the jacket, so anything placed in these pockets may require a map to locate later.  Also, within two days, the zipper that tightens the left wrist area broke off in my hand. I don't consider this a design fault, so I won't bother sending it back, but it certainly reflects on the quality of YKK zippers.  The exterior hand pockets are on the small size, barely large enough to hold a smart phone. The two interior pockets seem to be of decent size and are accessed through vertical slits rather than horizontal ones.  Overall, this is a decent jacket but I really can't consider it as 'user-friendly', although it is rather ingenious in design."
Mastermind - Men's Leather Motorcycle Jacket,mens leather jacket,4,"great coat good value, BUT  the sizing runs very small, Ive just grown into a 4x and still is a little big, so ordered an 8x, and IT FITS even a little big, I can wear a sweatshirt under it, until it gets wet, and shrinks some"
Mastermind - Men's Leather Motorcycle Jacket,Husband loves it!,5,"Bought it as a gift for my husband and he is very pleased.  The jacket is made amazingly well; especially considering the very reasonable price.  This jacket is heavy, blocks all the wind while motorcycle riding, and has numerous pockets that all stay closed tightly while riding."
Mastermind - Men's Leather Motorcycle Jacket,took awhile,5,"looked high n low before i found a coat that fit me the way i wanted,very good workmanship,price you cant beat it with a stick,ordered 1 size bigger as i have read from others who reviewed it.cant go wrong with jacket,would buy from again...Donny Lewis"
Mastermind - Men's Leather Motorcycle Jacket,Nice riding jacket,5,I really like it fit is true to size well made and a lot of pockets
Mastermind - Men's Leather Motorcycle Jacket,House of Harley Mens Utility Cruising Leather Jacket,5,Bought this leather jacket for my husband to wear when he was riding his Harley Motorcycle. For the price this is a great leather jacket. The inside shell can be removed on warmer days and added back in on cooler days. It was very comfortable.
Mastermind - Men's Leather Motorcycle Jacket,I love this jacket,5,I love this jacket! It's a tad short in the arms and when I ride it rises slightly in the back but I'm sure those things will change as I break in the jacket.
Mastermind - Men's Leather Motorcycle Jacket,Great quality! Great leather,5,"Great quality! Great leather, stitching and style. I bought this for my husband for Christmas. He loves it. Well worth the money."
Mastermind - Men's Leather Motorcycle Jacket,First Manufacturing Black XXXX-Large Men's Utility Cruising Jacket,4,Excellent quality product. The only thing I have to say that this product sizes one small. if you wear a XXX-Large get the XXXX-Large
Mastermind - Men's Leather Motorcycle Jacket,Great Jacket,5,HAVE USED THIS JACKET FOR SOME TIME NOW AND IT IS GREAT IN ALL WEATHER CONDITIONS.WOULD RECOMMEND TO ANYONE LOOKING FOR A GREAT SOFT NICE LEATHER JACKET
Mastermind - Men's Leather Motorcycle Jacket,Better than expected!!!,5,The fit was perfect and the quality of leather and craftmanship was better than expected!
Mastermind - Men's Leather Motorcycle Jacket,Leather for my Harley,5,Excellent heavy jacket with vents in the front and back.. Have had it for 3 months and living in Michigan have gotten a lot of use out of it. So far excellent!
